family,feature,regime,horizon,n_vintages,n_folds,n_obs_test,ic_mean,ic_std,ic_t,ic_ci_low,ic_ci_high,gross_spread,net_spread,monotonicity,bucket_profile,bucket_edges,p_reversion,p_continuation,n_trades,win_rate,avg_pnl,sharpe,mfe_mean,mae_mean,confidence,sign_consistency
calendars,z_50,range,30,19,15,56850,-0.06137623781302669,0.13838287589891826,-1.7177641768072003,-0.13140763545058165,0.008655159824528275,0.12589429758133805,0.11589429758133805,-0.7999999999999999,"[0.1192, 0.154, 0.051, -0.1037, -0.0066]","[-3.5337, -0.7045, -0.1802, 0.3054, 0.7915, 3.0408]",0.49986122675548156,0.5001387732445184,3986,0.5148018063221275,-0.012014550928248864,-0.018482160160366277,0.8422829904666332,-0.8261665830406423,31.810447718651858,0.6666666666666666
calendars,z_50,trend,30,19,16,49715,-0.029646148861974718,0.2755880914789069,-0.43029651539560504,-0.1646843136866391,0.10539201596268966,0.14758110551346829,0.13758110551346828,-0.3,"[0.1235, 0.1579, 0.1727, 0.1378, -0.0241]","[-4.3252, -1.9483, -1.1146, 1.3746, 2.0496, 5.7893]",0.5258086405790545,0.4741913594209455,3132,0.4859514687100894,-0.037375478927203026,-0.050944544225162675,0.9597126436781608,-0.9045593869731802,6.039249338885684,0.5
calendars,pctb_20_2,range,30,20,16,72169,0.0387391888861208,0.14953092593569287,1.036285668498594,-0.034530964822368705,0.11200934259461032,-0.03903041871633672,-0.049030418716336725,0.39999999999999997,"[0.1558, 0.0481, 0.0875, 0.1191, 0.1949]","[-0.3491, 0.272, 0.4222, 0.5643, 0.7147, 1.3645]",0.5017312509208781,0.4982687490791219,5288,0.48751891074130105,-0.02720877458396369,-0.04155906630981605,0.8263464447806355,-0.8763502269288956,14.544360259629387,0.5
calendars,pctb_20_2,trend,30,20,16,61844,-0.026973313701421017,0.2871370249608476,-0.3757552855484095,-0.16767045593223634,0.11372382852939429,0.05895753668010972,0.04895753668010972,-0.7,"[0.1428, 0.0929, 0.1173, 0.0952, 0.0838]","[-0.4313, 0.1127, 0.3151, 0.778, 0.9285, 1.5068]",0.5389308876012127,0.46106911239878734,4716,0.5044529262086515,-0.06517599660729431,-0.08611029561749906,0.886032654792197,-0.9844868532654792,6.592197992077358,0.625
calendars,pctb_10_1_5,range,30,20,16,72169,0.001668043154792886,0.1362974477469155,0.048953026850222445,-0.06511770624119571,0.06845379255078148,-0.0400109601601497,-0.0500109601601497,0.09999999999999999,"[0.0739, 0.1731, 0.0449, 0.1425, 0.1139]","[-0.4031, 0.1248, 0.3506, 0.6092, 0.856, 1.4194]",0.5081901426434643,0.4918098573565357,5343,0.4735167508890137,-0.11304510574583564,-0.19859528787339267,0.7675238629983154,-0.9021710649447876,0.6870600259680343,0.5
calendars,pctb_10_1_5,trend,30,20,16,61844,-0.01981146449778999,0.22398693188714353,-0.35379679217664456,-0.12956506112249033,0.08994213212691034,-0.006308809469331184,-0.016308809469331186,0.09999999999999999,"[0.1263, 0.116, 0.1405, 0.0274, 0.1326]","[-0.4084, 0.0724, 0.3815, 0.768, 0.9824, 1.4364]",0.5114246521653929,0.4885753478346071,4884,0.5071662571662572,-0.07762285012285008,-0.10270982619502016,0.9231756756756757,-0.9656511056511056,6.206961266256922,0.625
calendars,keltner_dist_20,range,30,20,16,72169,-0.016369343225058383,0.09088894619493483,-0.7204107390551144,-0.06090492686057645,0.028166240410459682,0.07447991370396373,0.06447991370396373,-0.7,"[0.1654, 0.116, 0.0905, 0.0924, 0.0909]","[-5.1422, -1.3086, -0.4169, 0.3917, 1.2728, 4.9082]",0.5124164106271463,0.48758358937285373,5193,0.4606200654727518,-0.1546216060080878,-0.23735341255633624,0.7726131330637396,-0.9609050645099171,10.111027916563009,0.5
calendars,keltner_dist_20,trend,30,20,16,61844,-0.10380440745246022,0.22913741818818306,-1.812090024811383,-0.21608174236466993,0.00847292745974948,0.13669074472941553,0.12669074472941552,0.0,"[0.1167, 0.1376, 0.1592, 0.1839, -0.02]","[-8.3168, -3.9146, -1.7995, 2.5888, 3.9902, 8.8572]",0.5309170132699544,0.46908298673004556,3954,0.48179059180576633,-0.14828780981284773,-0.18138083541151445,0.9403920080930703,-1.0282701062215478,31.791053066866365,0.625
calendars,rsi_2,range,30,20,16,72169,-0.03649329800841476,0.10633765694152793,-1.3727328232737495,-0.08859874990976344,0.015612153892933918,0.020335701383419252,0.010335701383419252,-0.8999999999999998,"[0.1029, 0.1823, 0.09, 0.0898, 0.0826]","[0.0157, 16.096, 36.3061, 60.9934, 82.7578, 99.956]",0.5144125731200225,0.48558742687997747,5372,0.4789650037230082,0.03637192851824276,0.05658231813629366,0.8956757259865972,-0.79484921816828,26.49133518598464,0.6875
calendars,rsi_2,trend,30,20,16,61844,-0.02060180628309557,0.17420253155246335,-0.4730541192368624,-0.10596104674380262,0.06475743417761147,0.002809978034433197,-0.007190021965566803,-0.6,"[0.1299, 0.1278, 0.0329, 0.123, 0.1271]","[0.0007, 12.8039, 40.1898, 68.2399, 89.4269, 99.9983]",0.5036573440250343,0.49634265597496574,4910,0.49490835030549896,0.021916496945010192,0.02876408177010624,1.0269287169042771,-0.8591283095723016,8.299195074330918,0.625
calendars,rsi_14,range,30,20,16,72169,-0.06340021348573498,0.09830428371934458,-2.5797538453864517,-0.11156931250821381,-0.015231114463256139,0.07438702140626752,0.06438702140626752,-0.6,"[0.1373, 0.1705, 0.1661, 0.0115, 0.0629]","[7.264, 44.2064, 48.2508, 51.836, 55.7799, 91.514]",0.5192700025965354,0.48072999740346456,5147,0.4896055954925199,-0.06477754031474643,-0.09757127102726873,0.8212551000582864,-0.9210102972605401,54.31060727129372,0.75
calendars,rsi_14,trend,30,20,16,61844,-0.12851704373024073,0.20562657582345184,-2.500008439387401,-0.22927406588373211,-0.027760021576749325,0.19447336932788467,0.18447336932788466,-0.09999999999999999,"[0.1155, 0.1238, 0.2893, 0.195, -0.079]","[4.764, 31.7004, 41.1984, 62.3025, 69.1039, 97.8354]",0.5397344311256407,0.4602655688743593,3691,0.46491465727445136,-0.24991872121376316,-0.29955343488975306,0.8958629097805473,-1.1211162286643186,48.24577690045861,0.6875
calendars,rsi_div_14,range,30,19,15,41624,-0.2110450622790473,0.27882817612645117,-2.9314613137783128,-0.3521515882709554,-0.06993853628713917,0.6064267211126676,0.5964267211126676,-0.9999999999999999,"[0.3991, 0.1989, 0.0756, -0.1901, -0.2073]","[-3.236, -0.4289, -0.141, 0.1137, 0.4495, 2.5645]",0.5516390782213567,0.4483609217786433,2599,0.5348210850327049,0.14464409388226243,0.2070401276075243,0.9658753366679492,-0.6772527895344364,70.57221681318161,0.8666666666666667
calendars,rsi_div_14,trend,30,19,15,36354,0.1264956323596919,0.25852848620010915,1.8950154572825404,-0.0043378331258776825,0.2573290978452615,0.004522882070335951,-0.005477117929664049,-0.39999999999999997,"[0.0512, 0.2422, 0.1978, 0.0927, 0.0466]","[-6.3543, -0.92, -0.3971, 0.2951, 0.8544, 3.2241]",0.48257662088406406,0.5174233791159359,1974,0.46403242147923,-0.1585663627152989,-0.17494295320628833,0.8655521783181358,-0.9371124620060792,35.09287883856557,0.6666666666666666
calendars,macd_div,range,30,19,15,37781,-0.1335960108459225,0.2608126767502861,-1.9838572709462283,-0.2655854362409843,-0.0016065854508607036,0.33948194239666174,0.32948194239666173,-0.9999999999999999,"[0.1461, 0.129, 0.0222, -0.0866, -0.1934]","[-2.6682, -0.6075, -0.2082, 0.1414, 0.5543, 2.8171]",0.5098197471078827,0.4901802528921173,2725,0.5012844036697248,-0.10132110091743118,-0.15740158419682318,0.8300183486238533,-0.8716550458715597,36.73809761011535,0.6666666666666666
calendars,macd_div,trend,30,19,15,32860,-0.06822465314999163,0.21755808952604305,-1.2145397398291855,-0.1783242372054217,0.04187493090543845,0.2930177104419393,0.2830177104419393,-0.7,"[0.3748, 0.0883, -0.0286, -0.1046, 0.0818]","[-4.8114, -0.5288, -0.1786, 0.127, 0.5095, 2.9674]",0.49094751673124337,0.5090524832687566,2506,0.4940143655227454,-0.013978451715881872,-0.020933214448694535,0.8761891460494813,-0.7931045490822027,15.744033664452408,0.4666666666666667
calendars,mom_decel_10,range,30,20,16,72169,-0.012731857932019598,0.09962299127364314,-0.51120159189149,-0.06154712365610474,0.03608340779206554,-0.03754365239534599,-0.04754365239534599,0.09999999999999999,"[0.0104, 0.1768, 0.2208, 0.0889, 0.048]","[-13.6533, -3.9693, -1.3016, 1.0431, 3.6676, 13.5529]",0.5133388338833883,0.4866611661166117,5165,0.4888673765730881,-0.0597192642787996,-0.09245920631201318,0.8989622458857695,-0.8550706679574057,9.8652938786077,0.6875
calendars,mom_decel_10,trend,30,20,16,61844,0.029380631643164686,0.19881301065617185,0.5911209039327047,-0.06803774357835951,0.1267990068646889,0.030178058812445785,0.020178058812445783,-0.3,"[0.1671, 0.1076, 0.088, 0.0967, 0.1369]","[-14.5056, -3.0174, -0.7262, 1.2839, 3.606, 15.5667]",0.5319304934379353,0.4680695065620647,4883,0.5060413680114684,0.007509727626459161,0.010038678809633099,0.9010116731517509,-0.9649641613762032,4.14821686970319,0.25
calendars,er_drop_20,range,30,20,16,68988,0.005284503571528691,0.14672755818534997,0.14406301411635766,-0.06661199993929279,0.07718100708235018,0.014293462309415375,0.004293462309415375,-0.49999999999999994,"[0.1183, 0.1649, 0.0163, 0.0814, 0.104]","[-0.7775, -0.2009, -0.1108, -0.0439, 0.0119, 0.1364]",0.4822663884923685,0.5177336115076314,5198,0.48364755675259713,0.026633320507887664,0.0382778880330776,0.8849134282416313,-0.809213158907272,2.0219370402295813,0.5
calendars,er_drop_20,trend,30,20,16,59922,0.10304207694941706,0.17061813258260602,2.415735663957721,0.019439191983940105,0.186644961914894,-0.2759168340842817,-0.2859168340842817,0.6,"[-0.1034, 0.0936, 0.217, 0.1858, 0.1725]","[-0.6367, -0.048, 0.071, 0.1734, 0.2782, 0.8191]",0.46119497352406547,0.5388050264759345,4586,0.5617095508068033,0.16764282599215005,0.2201835331074413,1.03178587003925,-0.7886873092019189,46.61946018164023,0.6875
calendars,vol_ratio,range,30,19,15,56467,-0.11045438065666348,0.14860395687430514,-2.8787118849113256,-0.18565835894354546,-0.0352504023697815,0.2553803836087135,0.2453803836087135,-0.7,"[0.0973, 0.1268, 0.1187, 0.0039, -0.158]","[0.1477, 0.7227, 0.8788, 1.032, 1.2302, 2.2718]",0.5264549188661597,0.4735450811338403,3764,0.519394261424017,0.03478746014877793,0.05544849319659446,0.8546891604675877,-0.802375132837407,58.64042728523071,0.7333333333333333
calendars,vol_ratio,trend,30,19,16,49293,-0.1307397047580432,0.25810927112681,-2.026114043672772,-0.25721324761018005,-0.004266161905906313,0.3624344600396798,0.35243446003967976,-0.7,"[0.1777, 0.1481, 0.112, 0.1654, -0.1847]","[0.1723, 0.7445, 0.9159, 1.0759, 1.2896, 2.2919]",0.6145833333333334,0.38541666666666663,3472,0.5342741935483871,0.051918202764976974,0.07254009567055461,0.8813220046082949,-0.9159101382488479,42.65503249837414,0.75
calendars,er_20,range,30,20,16,72169,0.035701405096692944,0.07793913004161936,1.832271162258468,-0.002488768623700538,0.07389157881708643,-0.07765598757177425,-0.08765598757177424,0.7,"[0.0422, 0.0733, 0.1254, 0.1696, 0.1198]","[0.0, 0.0265, 0.0529, 0.0801, 0.1074, 0.1412]",0.5024397044472326,0.4975602955527674,5492,0.47924253459577565,-0.05021485797523669,-0.07830518088652935,0.8243608885651856,-0.9046030589949017,32.14510810979768,0.625
calendars,er_20,trend,30,20,16,61844,-0.13208099454519784,0.189448061083575,-2.7887536835107603,-0.2249105444761496,-0.03925144461424608,0.34864702945049936,0.33864702945049935,-0.9999999999999999,"[0.2445, 0.2306, 0.1669, 0.0837, -0.1042]","[0.2857, 0.3391, 0.3871, 0.4483, 0.5362, 0.9512]",0.5451823074744041,0.4548176925255959,4901,0.530095898796164,0.15215262191389514,0.20185565247267742,1.0312446439502143,-0.839347072026117,63.60315418533313,0.8125
calendars,slope_20,range,30,20,16,72169,0.05646338466384692,0.10829335879438906,2.0855714622740993,0.003399638854596279,0.10952713047309756,-0.2371332832718499,-0.2471332832718499,0.6,"[0.0392, 0.0918, 0.0907, 0.0773, 0.2764]","[-0.8017, -0.1352, -0.0393, 0.0439, 0.1435, 0.7789]",0.4665291387313048,0.5334708612686951,5120,0.48828125,0.04424804687500002,0.064929643265855,0.9340468749999999,-0.8253007812499998,36.58897302235262,0.625
calendars,slope_20,trend,30,20,16,61844,-0.12056503613502302,0.21226568350421865,-2.2719647216574574,-0.22457522105209016,-0.016554851217955885,0.029273405916673614,0.019273405916673612,-0.3,"[0.0208, 0.1227, 0.3216, 0.0904, -0.0085]","[-1.1236, -0.4656, -0.2404, 0.2916, 0.4423, 1.2197]",0.4951464435146444,0.5048535564853556,3051,0.45755490003277616,-0.017758112094395255,-0.023318373472177474,1.010950508030154,-0.9168076040642412,47.830836245420144,0.75
calendars,macd_hist,range,30,20,16,64322,0.09270124627153886,0.2353680173320752,1.5754263866827556,-0.022629082221177987,0.2080315747642557,-0.18099579976766392,-0.19099579976766393,0.7999999999999999,"[-0.0245, 0.1056, 0.0775, 0.1797, 0.1565]","[-1.4913, -0.0348, -0.0084, 0.0045, 0.0259, 1.209]",0.4812207511699532,0.5187792488300468,3579,0.5185806091086895,0.03836825929030458,0.05039816363714224,1.1109639564124059,-1.1654987426655492,30.40296535703563,0.6875
calendars,macd_hist,trend,30,20,16,56790,-0.043515664948682704,0.26663937864646997,-0.6528017754853677,-0.17416896048545297,0.08713763058808757,0.1684191257882827,0.15841912578828268,-0.09999999999999999,"[0.1896, 0.126, 0.2436, 0.249, 0.0211]","[-1.3941, -0.0407, -0.0073, 0.0141, 0.0518, 2.6589]",0.5281617067197941,0.4718382932802059,3160,0.48227848101265824,-0.12271202531645566,-0.14062985184452914,1.181370253164557,-1.292740506329114,10.307396455032121,0.5625
calendars,level_z,range,30,13,10,56429,-0.21076568404111792,0.19845662715671278,-3.3584144995421488,-0.3337703759208454,-0.08776099216139045,1.0487868002039762,1.0387868002039762,-0.8999999999999998,"[0.8154, 0.3853, 0.5016, 0.3587, -0.2334]","[-4.8259, -0.2947, 0.1544, 0.4774, 0.9161, 6.9391]",0.5287895624974277,0.4712104375025723,2541,0.5037386855568674,-0.06733175914994091,-0.09061009219042562,1.1723848878394332,-1.1289767807949627,61.53846153846155,0.8
calendars,level_z,trend,30,13,10,49051,-0.3555674798338017,0.1875016873311246,-5.996762558062351,-0.4717822296636557,-0.23935273000394774,1.202909831419182,1.192909831419182,-0.9999999999999999,"[0.6597, 0.5539, 0.5322, 0.3924, -0.5432]","[-6.1128, -0.2296, 0.1724, 0.5707, 1.1344, 9.6936]",0.5354550317108581,0.46454496828914194,2660,0.5139097744360902,-0.051022556390977365,-0.0617350811534776,1.1083007518796992,-1.3291804511278196,76.92307692307693,1.0
calendars,level_pct,range,30,13,10,32942,-0.20012269572422653,0.2009936313825805,-3.14857503508065,-0.324699839114248,-0.07554555233420507,1.1703145363596503,1.1603145363596503,-0.49999999999999994,"[0.8666, 0.3629, 0.9318, 0.3901, -0.3037]","[0.0833, 0.4, 0.5455, 0.7, 0.8889, 1.0]",0.5454626812242707,0.45453731877572934,1136,0.534330985915493,0.13893485915492967,0.14775111302945843,1.6288908450704225,-1.4555017605633802,61.53846153846155,0.8
calendars,level_pct,trend,30,13,10,30358,-0.324208619891264,0.19198678652029894,-5.340147072089081,-0.44320326299915275,-0.20521397678337522,1.2392701616411472,1.2292701616411472,-0.19999999999999998,"[0.5083, 0.4282, 0.9499, 0.6632, -0.7309]","[0.0769, 0.5, 0.6, 0.7778, 0.8889, 1.0]",0.5473796465569775,0.45262035344302254,1426,0.4319775596072931,-0.3063394109396914,-0.3003881552214115,1.2039200561009817,-1.7830014025245442,76.92307692307693,1.0
cracks,z_10,range,20,16,12,8345,0.001710718952208976,0.08459772668180679,0.07005039636210841,-0.04615495091491113,0.04957638881932909,-0.14681338037910385,-0.17681338037910385,0.8999999999999998,"[0.4758, 0.493, 0.5226, 0.5181, 0.6226]","[-2.6755, -1.0663, -0.3308, 0.4556, 1.1438, 2.643]",0.49509503372164315,0.5049049662783569,878,0.4715261958997722,-0.06928246013667426,-0.06428198044307618,2.0384282460136673,-2.0303416856492027,1.0896728322994642,0.5833333333333334
cracks,z_10,trend,20,16,13,9061,-0.027251708981136453,0.12413210049930298,-0.7915553968738466,-0.09473068747585342,0.04022726951358052,-0.12514534009609035,-0.15514534009609035,0.49999999999999994,"[0.6544, 0.7463, 1.0027, 0.6688, 0.7795]","[-2.689, -1.101, 0.1185, 0.9671, 1.491, 2.7978]",0.4712401055408971,0.5287598944591029,866,0.476905311778291,-0.23852193995381069,-0.20459350400790055,1.963406466512702,-2.4492378752886843,11.543516204410261,0.5384615384615384
cracks,z_20,range,20,16,12,8345,0.01982118435267286,0.10485157770175425,0.6548551603614874,-0.039504180526170635,0.07914654923151634,-0.183056134312665,-0.21305613431266499,0.6,"[0.4645, 0.2792, 0.6961, 0.5089, 0.6475]","[-3.1126, -0.8952, -0.2214, 0.3303, 0.9305, 3.192]",0.4766728054020872,0.5233271945979128,844,0.4774881516587678,-0.22978672985781984,-0.19599576115173864,1.9746563981042653,-2.190035545023697,10.18663582784536,0.5833333333333334
cracks,z_20,trend,20,16,13,9061,-0.024318770373223126,0.11679797907297405,-0.7507199545131465,-0.08781087504550227,0.03917333429905602,-0.1163978338892141,-0.1463978338892141,0.3,"[0.9, 0.9404, 0.9297, 0.3024, 1.0164]","[-3.5449, -1.3093, 0.4197, 1.2664, 1.7354, 3.896]",0.46293888166449937,0.5370611183355006,781,0.44174135723431496,-0.6261075544174136,-0.4884184551250696,1.770729833546735,-2.644686299615877,10.947999336650055,0.5384615384615384
cracks,z_50,range,20,15,11,5254,-0.06701040650965458,0.1421922277583618,-1.5630135271485934,-0.15104064327831987,0.017019830259010715,-0.043685510487115886,-0.07368551048711589,-0.09999999999999999,"[0.6036, 0.978, 0.3676, 0.425, 0.6473]","[-2.4234, -0.6592, -0.0897, 0.4072, 0.8636, 2.7508]",0.5256653992395437,0.4743346007604563,490,0.5326530612244897,-0.174265306122449,-0.14239197551552957,2.043469387755102,-2.146775510204082,29.771686231401777,0.7272727272727273
cracks,z_50,trend,20,15,11,5943,-0.10173408991175936,0.11172759049388636,-3.0199685067409496,-0.16776087654280042,-0.035707303280718306,1.0310201240988464,1.0010201240988463,-0.6,"[0.9924, 1.1066, 0.9952, -0.0391, -0.0386]","[-4.7969, -1.5444, 0.5588, 1.5363, 2.0467, 4.7469]",0.5111381125961928,0.4888618874038072,420,0.4738095238095238,-0.4801904761904761,-0.34073787297708574,2.0194047619047617,-2.6529285714285713,64.28571428571429,0.8181818181818182
cracks,pctb_20_2,range,20,16,12,8345,0.01982118435267286,0.10485157770175425,0.6548551603614874,-0.039504180526170635,0.07914654923151634,-0.183056134312665,-0.21305613431266499,0.6,"[0.4645, 0.2792, 0.6961, 0.5089, 0.6475]","[-0.2781, 0.2762, 0.4447, 0.5826, 0.7326, 1.298]",0.4766728054020872,0.5233271945979128,844,0.4774881516587678,-0.22978672985781984,-0.19599576115173864,1.9746563981042653,-2.190035545023697,10.18663582784536,0.5833333333333334
cracks,pctb_20_2,trend,20,16,13,9061,-0.024318770373223126,0.11679797907297405,-0.7507199545131465,-0.08781087504550227,0.03917333429905602,-0.1163978338892141,-0.1463978338892141,0.3,"[0.9, 0.9404, 0.9297, 0.3024, 1.0164]","[-0.3862, 0.1727, 0.6049, 0.8166, 0.9339, 1.474]",0.46293888166449937,0.5370611183355006,781,0.44174135723431496,-0.6261075544174136,-0.4884184551250696,1.770729833546735,-2.644686299615877,10.947999336650055,0.5384615384615384
cracks,pctb_10_1_5,range,20,16,12,8345,0.001710718952208976,0.08459772668180679,0.07005039636210841,-0.04615495091491113,0.04957638881932909,-0.14681338037910385,-0.17681338037910385,0.8999999999999998,"[0.4758, 0.493, 0.5226, 0.5181, 0.6226]","[-0.3918, 0.1446, 0.3897, 0.6519, 0.8813, 1.381]",0.49509503372164315,0.5049049662783569,878,0.4715261958997722,-0.06928246013667426,-0.06428198044307618,2.0384282460136673,-2.0303416856492027,1.0896728322994642,0.5833333333333334
cracks,pctb_10_1_5,trend,20,16,13,9061,-0.027251708981136453,0.12413210049930298,-0.7915553968738466,-0.09473068747585342,0.04022726951358052,-0.12514534009609035,-0.15514534009609035,0.49999999999999994,"[0.6544, 0.7463, 1.0027, 0.6688, 0.7795]","[-0.3963, 0.133, 0.5395, 0.8224, 0.997, 1.4326]",0.4712401055408971,0.5287598944591029,866,0.476905311778291,-0.23852193995381069,-0.20459350400790055,1.963406466512702,-2.4492378752886843,11.543516204410261,0.5384615384615384
cracks,keltner_dist_20,range,20,16,12,8345,-0.014231085805481198,0.11240803052632917,-0.43856232595752503,-0.07783191635526399,0.049369744744301586,-0.18143859296026893,-0.21143859296026893,0.3,"[0.3755, 0.7266, 0.4957, 0.4185, 0.557]","[-4.4354, -1.1175, -0.2614, 0.48, 1.3248, 4.6588]",0.4898848428260193,0.5101151571739807,830,0.4963855421686747,-0.18912048192771078,-0.16578246317111187,1.930855421686747,-2.158096385542169,6.8220806260059454,0.5833333333333334
cracks,keltner_dist_20,trend,20,16,13,9061,-0.06933590789705871,0.10410656085807804,-2.401329648133273,-0.12592887903864217,-0.012742936755475255,0.7487480798499873,0.7187480798499872,-0.8999999999999998,"[1.2075, 0.78, 0.9288, 0.6084, 0.4588]","[-7.824, -2.9832, 0.8646, 2.8852, 4.1262, 8.541]",0.49034653465346534,0.5096534653465347,673,0.4398216939078752,-0.5161961367013373,-0.3829939956564761,1.8747994056463595,-2.712080237741456,55.03047110305417,0.8461538461538461
cracks,rsi_2,range,20,16,12,8345,0.005487995563431111,0.07353692042958689,0.25852285061833585,-0.03611943402585901,0.04709542515272123,-0.34576036427490736,-0.37576036427490733,0.6,"[0.3647, 0.5927, 0.4701, 0.4169, 0.7104]","[0.0846, 18.719, 40.1415, 63.5477, 83.5416, 99.9655]",0.48724179829890646,0.5127582017010935,880,0.5340909090909091,0.24538636363636376,0.22331728200614057,2.2020795454545454,-1.871875,4.021466565174114,0.5833333333333334
cracks,rsi_2,trend,20,16,13,9061,-0.015241864066032404,0.09816966721577296,-0.559799416483121,-0.06860750306062802,0.038123774928563205,-0.1833105172545002,-0.2133105172545002,0.39999999999999997,"[0.6931, 0.7505, 0.8183, 0.6809, 0.8764]","[0.0064, 19.3365, 47.8865, 73.4583, 91.4841, 99.9926]",0.4724109812449035,0.5275890187550965,858,0.47086247086247085,-0.21731934731934732,-0.16833490603775644,2.1377272727272727,-2.4035897435897433,9.329990274718686,0.6153846153846154
cracks,rsi_14,range,20,16,12,8345,-0.042663441016424226,0.10870916722748769,-1.3595035147593317,-0.10417144263935088,0.018844560606502435,0.07231660975146609,0.04231660975146609,-0.7999999999999999,"[0.512, 0.6464, 0.511, 0.2915, 0.4397]","[7.4998, 45.1474, 49.3267, 52.8454, 57.0151, 86.5851]",0.4986351228389445,0.5013648771610555,801,0.5143570536828964,-0.11269662921348315,-0.09938467942978925,1.952546816479401,-2.095742821473159,24.16895137349923,0.6666666666666666
cracks,rsi_14,trend,20,16,13,9061,-0.08365307966816539,0.10286687923747974,-2.932095056541292,-0.1395721522043102,-0.027734007132020573,0.8333871041871936,0.8033871041871936,-0.8999999999999998,"[1.149, 0.968, 1.0967, 0.5558, 0.3156]","[6.331, 35.9011, 53.8411, 63.7206, 70.2504, 96.5424]",0.47736720554272516,0.5226327944572748,665,0.4631578947368421,-0.5180751879699248,-0.3852530383853842,1.9247969924812027,-2.654390977443609,61.08531367794359,0.7692307692307693
cracks,rsi_div_14,range,20,14,11,2546,-0.05071427286329769,0.18986650383790155,-0.8858867214770126,-0.16291820639368954,0.061489660667094145,1.1904559903760334,1.1604559903760334,-0.6,"[1.509, 0.5244, 0.6128, 0.847, 0.3186]","[-2.9581, -0.4121, -0.0521, 0.2387, 0.5907, 2.6657]",0.5108979947689625,0.48910200523103753,246,0.45934959349593496,-0.4286991869918697,-0.4812421083856624,1.6397154471544715,-2.130325203252032,14.764778691283544,0.6363636363636364
cracks,rsi_div_14,trend,20,14,11,2974,0.14924692021384958,0.12786678391467834,3.8711854659279137,0.0736824797617495,0.22481136066594964,-1.60221148177823,-1.63221148177823,0.7,"[0.0951, 0.7763, 1.0589, 0.7616, 1.6973]","[-4.1405, -0.9067, -0.5029, -0.1059, 0.6234, 2.9442]",0.47886297376093295,0.5211370262390671,204,0.5245098039215687,-0.2752450980392156,-0.26126471035685017,2.1116176470588233,-2.6864705882352937,57.142857142857146,0.7272727272727273
cracks,macd_div,range,20,14,11,2078,0.06455734129112728,0.24924785001897304,0.8590344049478803,-0.0827387253178539,0.21185340790010845,-0.44799776862199636,-0.4779977686219964,0.7,"[0.9959, 0.3333, 0.429, 1.0475, 1.4439]","[-2.6505, -0.6593, -0.2148, 0.1844, 0.5872, 2.4272]",0.45084745762711864,0.5491525423728814,203,0.5763546798029556,0.1925123152709361,0.19111726120419362,2.058275862068965,-1.8989162561576356,12.271920070684002,0.5454545454545454
cracks,macd_div,trend,20,14,11,2366,0.04265306877206381,0.1900293854108957,0.7444334199591085,-0.06964712161680561,0.15495325916093325,0.1562981532148029,0.1262981532148029,-0.7999999999999999,"[0.8027, 1.2347, 0.7143, -0.0572, 0.6464]","[-3.7376, -0.5957, -0.2332, 0.0951, 0.4466, 2.2423]",0.5208333333333334,0.47916666666666663,227,0.4933920704845815,-0.3339647577092513,-0.2953523090611202,2.036828193832599,-2.4732599118942735,10.634763142272977,0.5454545454545454
cracks,mom_decel_10,range,20,16,12,8345,-0.009838958125306671,0.09387255998825317,-0.363078952330826,-0.06295235894846919,0.043274442697855846,-0.06129045655432641,-0.09129045655432641,0.0,"[0.3844, 0.7332, 0.5803, 0.4908, 0.4457]","[-12.4535, -3.4728, -1.1656, 0.9382, 3.4709, 12.3584]",0.4980201035638136,0.5019798964361863,830,0.4795180722891566,-0.03196385542168678,-0.029536722739613996,2.0538674698795183,-1.918313253012048,4.841052697744346,0.5
cracks,mom_decel_10,trend,20,16,13,9061,0.047858684546044354,0.08652679938904975,1.994260071161913,0.0008221805981943608,0.09489518849389435,-0.8631227086472841,-0.8931227086472842,0.7,"[0.6065, 0.4896, 0.5654, 0.8951, 1.4697]","[-13.0366, -2.951, -0.8454, 1.0443, 3.2866, 14.5026]",0.461731143890899,0.538268856109101,835,0.5137724550898204,0.24017964071856282,0.18533542290069865,2.4179640718562876,-2.1206826347305388,33.23766785269855,0.6153846153846154
cracks,er_drop_20,range,20,15,11,7288,-0.040316137477230535,0.09324217063967181,-1.4340453476258737,-0.0954187390694273,0.014786464114966237,0.3402526588812538,0.31025265888125375,-0.49999999999999994,"[0.7601, 0.7922, 0.2722, 0.3735, 0.4198]","[-0.7776, -0.1992, -0.111, -0.0456, 0.0091, 0.1276]",0.521505376344086,0.478494623655914,764,0.5222513089005235,0.4036387434554972,0.3520765051395303,2.313612565445026,-1.8512958115183247,23.90075579376456,0.6363636363636364
cracks,er_drop_20,trend,20,15,12,8064,-0.02575148341907463,0.09808828593358976,-0.9094435125984961,-0.08125015574141953,0.02974718890327026,0.08713528273095572,0.05713528273095572,0.09999999999999999,"[0.8611, 0.6641, 0.3841, 0.947, 0.774]","[-0.5845, -0.0533, 0.0536, 0.1458, 0.2472, 0.701]",0.5416036308623298,0.45839636913767023,717,0.5174337517433751,-0.1831380753138076,-0.1601783732325627,2.097545327754533,-2.310669456066946,14.146899084865495,0.5833333333333334
