family,date,contract,feature,side,pnl,cum_pnl
quarterly,2015-02-09,CLU2015-CLZ2015,rsi_div_14,1.0,-0.250000000000002,8.46999999999997
quarterly,2015-02-13,CLN2015-CLV2015,rsi_div_14,1.0,1.3100000000000003,9.779999999999971
quarterly,2015-02-16,CLM2015-CLU2015,rsi_div_14,1.0,-0.9799999999999989,8.799999999999972
quarterly,2015-02-23,CLV2015-CLF2016,rsi_div_14,1.0,-0.4099999999999986,8.389999999999974
quarterly,2015-02-24,CLQ2015-CLX2015,rsi_div_14,1.0,0.5499999999999952,8.93999999999997
quarterly,2015-03-09,CLK2015-CLQ2015,rsi_div_14,1.0,0.3499999999999994,9.289999999999969
quarterly,2015-03-13,CLU2015-CLZ2015,rsi_div_14,1.0,0.7099999999999989,9.999999999999968
quarterly,2015-03-16,CLN2015-CLV2015,rsi_div_14,1.0,1.6399999999999986,11.639999999999967
quarterly,2015-03-18,CLM2015-CLU2015,rsi_div_14,1.0,1.6499999999999966,13.289999999999964
quarterly,2015-03-23,CLZ2015-CLH2016,rsi_div_14,1.0,0.5500000000000023,13.839999999999966
quarterly,2015-03-26,CLQ2015-CLX2015,rsi_div_14,1.0,0.00999999999999602,13.849999999999962
quarterly,2015-04-08,CLV2015-CLF2016,rsi_div_14,1.0,0.480000000000002,14.329999999999965
quarterly,2015-04-14,CLX2015-CLG2016,rsi_div_14,1.0,0.04000000000000426,14.369999999999969
quarterly,2015-04-27,CLF2016-CLJ2016,rsi_div_14,1.0,0.749999999999998,15.119999999999967
quarterly,2015-05-11,CLV2015-CLF2016,rsi_div_14,1.0,-0.060000000000004265,15.059999999999963
quarterly,2015-05-18,CLX2015-CLG2016,rsi_div_14,1.0,-0.07000000000000227,14.989999999999961
quarterly,2015-05-19,CLG2016-CLK2016,rsi_div_14,1.0,0.4899999999999929,15.479999999999954
quarterly,2015-05-27,CLZ2015-CLH2016,rsi_div_14,1.0,0.01999999999999403,15.499999999999948
quarterly,2015-06-03,CLU2015-CLZ2015,rsi_div_14,1.0,-0.23000000000000598,15.269999999999943
quarterly,2015-06-05,CLQ2015-CLX2015,rsi_div_14,1.0,-0.060000000000004265,15.209999999999939
quarterly,2015-08-11,CLK2016-CLQ2016,rsi_div_14,1.0,0.35000000000000653,15.559999999999945
