family,date,contract,feature,side,pnl,cum_pnl
semestral,2015-02-18,CLV2015-CLJ2016,rsi_div_14,1.0,-0.8749999999999994,-8.735000000000076
semestral,2015-02-23,CLX2015-CLK2016,rsi_div_14,1.0,0.5950000000000065,-8.14000000000007
semestral,2015-03-11,CLZ2015-CLM2016,rsi_div_14,1.0,0.20499999999999885,-7.935000000000071
semestral,2015-03-18,CLN2015-CLF2016,rsi_div_14,1.0,2.3949999999999965,-5.540000000000074
semestral,2015-03-19,CLK2015-CLX2015,rsi_div_14,1.0,2.4450000000000007,-3.095000000000073
semestral,2015-03-19,CLM2015-CLZ2015,rsi_div_14,1.0,2.465000000000004,-0.6300000000000692
semestral,2015-03-22,CLQ2015-CLG2016,rsi_div_14,1.0,0.9549999999999988,0.3249999999999297
semestral,2015-04-22,CLF2016-CLN2016,rsi_div_14,1.0,0.2450000000000051,0.5699999999999348
semestral,2015-04-28,CLZ2015-CLM2016,rsi_div_14,1.0,0.6149999999999954,1.1849999999999303
semestral,2015-05-01,CLN2015-CLF2016,rsi_div_14,1.0,1.3949999999999967,2.5799999999999272
semestral,2015-05-03,CLQ2015-CLG2016,rsi_div_14,1.0,0.8949999999999966,3.4749999999999237
semestral,2015-05-10,CLX2015-CLK2016,rsi_div_14,1.0,0.11500000000000256,3.589999999999926
semestral,2015-05-20,CLV2015-CLJ2016,rsi_div_14,1.0,0.44500000000000794,4.034999999999934
semestral,2015-05-31,CLU2015-CLH2016,rsi_div_14,1.0,-0.18500000000000172,3.8499999999999326
semestral,2015-05-31,CLF2016-CLN2016,rsi_div_14,1.0,-0.20499999999999774,3.6449999999999347
semestral,2015-09-11,CLK2016-CLX2016,rsi_div_14,1.0,1.0750000000000035,4.7199999999999385
semestral,2015-09-11,CLF2016-CLN2016,rsi_div_14,1.0,0.4249999999999977,5.1449999999999365
semestral,2015-09-11,CLH2016-CLU2016,rsi_div_14,1.0,0.235,5.379999999999937
semestral,2015-09-11,CLJ2016-CLV2016,rsi_div_14,1.0,0.1749999999999977,5.554999999999935
semestral,2015-09-13,CLZ2015-CLM2016,rsi_div_14,1.0,0.5349999999999971,6.089999999999932
semestral,2015-09-15,CLX2015-CLK2016,rsi_div_14,1.0,-0.1049999999999963,5.984999999999936
semestral,2015-09-23,CLG2016-CLQ2016,rsi_div_14,1.0,-0.44499999999999973,5.539999999999937
semestral,2015-09-24,CLM2016-CLZ2016,rsi_div_14,1.0,-0.045000000000001136,5.494999999999936
semestral,2015-10-12,CLZ2015-CLM2016,rsi_div_14,1.0,-1.7150000000000027,3.7799999999999336
semestral,2015-10-16,CLH2016-CLU2016,rsi_div_14,1.0,-1.1650000000000056,2.6149999999999283
semestral,2015-10-16,CLF2016-CLN2016,rsi_div_14,1.0,-1.3150000000000042,1.299999999999924
semestral,2016-03-29,CLM2016-CLZ2016,rsi_div_14,1.0,0.3950000000000037,1.694999999999928
semestral,2016-03-30,CLU2016-CLH2017,rsi_div_14,1.0,0.6350000000000057,2.3299999999999335
semestral,2016-03-30,CLZ2016-CLM2017,rsi_div_14,1.0,0.6850000000000028,3.014999999999936
semestral,2016-03-30,CLN2016-CLF2017,rsi_div_14,1.0,0.5850000000000014,3.5999999999999375
semestral,2016-03-30,CLQ2016-CLG2017,rsi_div_14,1.0,0.9350000000000028,4.534999999999941
semestral,2016-05-05,CLU2016-CLH2017,rsi_div_14,1.0,-0.23499999999999888,4.299999999999942
semestral,2016-05-05,CLV2016-CLJ2017,rsi_div_14,1.0,-0.5850000000000003,3.7149999999999417
semestral,2016-05-31,CLZ2016-CLM2017,rsi_div_14,1.0,-0.9149999999999986,2.799999999999943
semestral,2016-08-26,CLX2016-CLK2017,rsi_div_14,1.0,0.244999999999998,3.044999999999941
semestral,2016-08-26,CLZ2016-CLM2017,rsi_div_14,1.0,-0.39500000000000257,2.649999999999938
semestral,2016-10-21,CLZ2016-CLM2017,rsi_div_14,1.0,-1.2250000000000079,1.4249999999999303
semestral,2017-09-06,CLF2018-CLN2018,rsi_div_14,-1.0,-0.08499999999999318,1.3399999999999372
semestral,2017-09-14,CLM2018-CLZ2018,rsi_div_14,-1.0,-0.46500000000000286,0.8749999999999344
semestral,2017-12-07,CLM2018-CLZ2018,rsi_div_14,-1.0,-0.6649999999999986,0.2099999999999358
